product_id,category,price,material,color,rating,stock_quantity,date_added,year,quarter,month,weekday,week_number,cost,profit_margin,potential_revenue,potential_profit,price_per_rating,stock_value
FUR0496,Wardrobe,1418.2336780521905,Fabric,Brown,3.3,94.0,2023-12-21,2023,4,12,Thursday,51,780.0285229287049,44.99999999999999,133313.9657369059,59991.284581607644,429.76778122793655,133313.9657369059
FUR0497,Bookshelf,2710.8452986562006,Glass,Brown,1.9,33.0,2023-03-12,2023,1,3,Sunday,10,1219.8803843952903,54.99999999999999,89457.89485565462,49201.84217061004,1426.7606835032636,89457.89485565462
FUR0498,Desk,2833.7831163365645,Fabric,Gray,1.1,49.0,2023-07-17,2023,3,7,Monday,29,1416.8915581682822,50.0,138855.37270049166,69427.68635024583,2576.1664693968764,138855.37270049166
FUR0499,Table,105.3875178228864,Glass,Blue,3.4,51.0,2023-12-13,2023,4,12,Wednesday,50,57.96313480258752,45.0,5374.7634089672065,2418.6435340352427,30.996328771437177,5374.7634089672065
FUR0500,Dining Set,2137.5753809747507,Glass,Gray,3.9,66.0,2023-03-03,2023,1,3,Friday,9,1175.666459536113,44.99999999999999,141079.97514433356,63485.988814950084,548.0962515319874,141079.97514433356
FUR0501,Table,1397.194723957234,Wood,Beige,1.6,73.0,2023-01-04,2023,1,1,Wednesday,1,768.4570981764787,45.0,101995.21484887808,45897.846681995135,873.2467024732712,101995.21484887808
FUR0502,Bookshelf,775.5139237580929,Plastic,Black,3.2,89.0,2023-09-18,2023,3,9,Monday,38,348.9812656911418,55.00000000000001,69020.73921447028,37961.40656795865,242.34810117440404,69020.73921447028
FUR0503,Wardrobe,907.5621883590566,Wood,Brown,1.2,95.0,2023-08-23,2023,3,8,Wednesday,34,499.15920359748117,44.99999999999999,86218.40789411038,38798.28355234966,756.3018236325472,86218.40789411038
FUR0504,Wardrobe,2914.504517696222,Metal,Black,2.2,52.0,2023-06-18,2023,2,6,Sunday,24,1602.9774847329222,45.0,151554.23492020354,68199.4057140916,1324.77478077101,151554.23492020354
FUR0505,Chair,305.83962260445765,Fabric,Beige,2.0,27.0,2023-09-09,2023,3,9,Saturday,36,152.91981130222882,50.0,8257.669810320356,4128.834905160178,152.91981130222882,8257.669810320356
FUR0506,Sofa,1769.468353113133,Glass,Black,2.8,18.0,2023-07-21,2023,3,7,Friday,29,973.2075942122232,44.99999999999999,31850.43035603639,14332.693660216375,631.9529832546904,31850.43035603639
FUR0507,Bookshelf,1991.3992287123692,Wood,White,1.5,51.0,2023-07-28,2023,3,7,Friday,30,896.1296529205662,55.00000000000001,101561.36066433083,55858.74836538196,1327.599485808246,101561.36066433083
FUR0508,Sofa,2754.240509686896,Metal,White,4.4,0.0,2023-06-03,2023,2,6,Saturday,22,1514.832280327793,45.0,0.0,0.0,625.9637522015672,0.0
FUR0509,Desk,675.7835940505984,Wood,Beige,3.1,99.0,2023-08-06,2023,3,8,Sunday,31,337.8917970252992,50.0,66902.57581100924,33451.28790550462,217.99470775825753,66902.57581100924
FUR0510,Dining Set,2333.882567614653,Fabric,Brown,3.8,77.0,2023-04-14,2023,2,4,Friday,15,1283.6354121880593,44.99999999999999,179708.95770632828,80869.03096784772,614.1796230564877,179708.95770632828
FUR0511,Sofa,1069.4414822932422,Glass,White,4.5,24.0,2023-03-27,2023,1,3,Monday,13,588.1928152612833,44.99999999999999,25666.595575037813,11549.968008767013,237.6536627318316,25666.595575037813
FUR0512,Chair,1179.4429042385525,Fabric,Gray,4.7,86.0,2023-08-11,2023,3,8,Friday,32,589.7214521192763,50.0,101432.08976451552,50716.04488225776,250.9452987741601,101432.08976451552
FUR0513,Bed,570.1677589991764,Glass,Beige,3.9,52.0,2023-10-16,2023,4,10,Monday,42,342.1006553995058,40.00000000000001,29648.72346795717,11859.48938718287,146.1968612818401,29648.72346795717
FUR0514,Table,2487.032143745138,Fabric,Black,2.6,56.0,2023-06-27,2023,2,6,Tuesday,26,1367.867679059826,44.99999999999999,139273.80004972772,62673.21002237747,956.5508245173608,139273.80004972772
FUR0515,Chair,219.65914265710515,Glass,Black,4.6,59.0,2023-05-23,2023,2,5,Tuesday,21,109.82957132855257,50.0,12959.889416769203,6479.944708384602,47.751987534153294,12959.889416769203
FUR0516,Bookshelf,259.1528913918364,Wood,Brown,2.8499999999999996,66.0,2023-10-05,2023,4,10,Thursday,40,116.61880112632639,55.00000000000001,17104.090831861206,9407.249957523662,90.9308390848549,17104.090831861206
FUR0517,Wardrobe,805.1887823064948,Plastic,Brown,1.6,52.0,2023-08-07,2023,3,8,Monday,32,442.85383026857215,44.99999999999999,41869.81667993773,18841.417505971975,503.2429889415592,41869.81667993773
FUR0518,Sofa,1907.5346462481407,Metal,Brown,3.6,30.0,2023-06-22,2023,2,6,Thursday,25,1049.1440554364774,45.0,57226.03938744422,25751.7177243499,529.870735068928,57226.03938744422
FUR0519,Dining Set,338.4246516137612,Plastic,White,3.5,37.0,2023-06-28,2023,2,6,Wednesday,26,186.13355838756868,44.99999999999999,12521.712109709166,5634.770449369124,96.69275760393178,12521.712109709166
FUR0520,Dining Set,2405.1216629253777,Metal,Black,2.9,98.0,2023-10-01,2023,4,10,Sunday,39,1322.8169146089579,44.99999999999999,235701.922966687,106065.86533500915,829.3522975604751,235701.922966687
FUR0521,Table,1412.2354759048046,Glass,White,4.8,79.0,2023-11-22,2023,4,11,Wednesday,47,776.7295117476426,44.99999999999999,111566.60259647957,50204.971168415796,294.2157241468343,111566.60259647957
FUR0522,Desk,618.1810381658554,Metal,White,3.9,100.0,2023-02-17,2023,1,2,Friday,7,309.0905190829277,50.0,61818.10381658554,30909.05190829277,158.5079585040655,61818.10381658554
FUR0523,Desk,1174.9527852981962,Plastic,Beige,4.7,54.0,2023-11-02,2023,4,11,Thursday,44,587.4763926490981,50.0,63447.450406102595,31723.725203051297,249.98995431876514,63447.450406102595
FUR0524,Wardrobe,510.6280579546501,Plastic,Beige,3.3,32.0,2023-03-21,2023,1,3,Tuesday,12,280.84543187505756,45.0,16340.097854548803,7353.0440345469615,154.73577513777278,16340.097854548803
FUR0525,Wardrobe,797.5480881970551,Glass,Brown,2.4,73.0,2023-11-07,2023,4,11,Tuesday,45,438.6514485083803,44.99999999999999,58221.01043838502,26199.45469727326,332.31170341543964,58221.01043838502
FUR0526,Table,1477.4354293503998,Metal,Beige,3.0,21.0,2023-06-14,2023,2,6,Wednesday,24,812.5894861427199,44.99999999999999,31026.144016358394,13961.764807361276,492.47847645013326,31026.144016358394
FUR0527,Wardrobe,185.76285777308897,Plastic,Black,3.3,6.0,2023-06-28,2023,2,6,Wednesday,26,102.16957177519895,44.99999999999999,1114.5771466385338,501.55971598734016,56.291775082754235,1114.5771466385338
FUR0528,Desk,575.8313029611568,Fabric,Blue,1.9,64.0,2023-10-23,2023,4,10,Monday,43,287.9156514805784,50.0,36853.203389514034,18426.601694757017,303.0691068216615,36853.203389514034
FUR0529,Sofa,3856.936292006526,Plastic,Blue,3.0,70.0,2023-09-13,2023,3,9,Wednesday,37,2121.3149606035895,44.99999999999999,269985.5404404568,121493.49319820556,1285.645430668842,269985.5404404568
FUR0530,Sofa,2361.1247492497446,Fabric,Brown,1.6,29.0,2023-05-11,2023,2,5,Thursday,19,1298.6186120873597,44.99999999999999,68472.61772824259,30812.67797770916,1475.7029682810903,68472.61772824259
FUR0531,Desk,1427.512471655774,Wood,Brown,4.5,5.0,2023-02-02,2023,1,2,Thursday,5,713.756235827887,50.0,7137.56235827887,3568.781179139435,317.22499370128315,7137.56235827887
FUR0532,Desk,537.5073512824929,Fabric,Black,2.5,74.0,2023-03-18,2023,1,3,Saturday,11,268.75367564124645,50.0,39775.543994904474,19887.771997452237,215.00294051299716,39775.543994904474
FUR0533,Chair,679.235374053637,Plastic,Gray,4.4,46.0,2023-08-13,2023,3,8,Sunday,32,339.6176870268185,50.0,31244.8272064673,15622.41360323365,154.3716759212811,31244.8272064673
FUR0534,Chair,2736.5978335066607,Plastic,Beige,3.7,38.0,2023-05-18,2023,2,5,Thursday,20,1368.2989167533303,50.0,103990.71767325311,51995.358836626554,739.6210360828812,103990.71767325311
FUR0535,Dining Set,395.2850990586804,Wood,White,1.9,97.0,2023-08-12,2023,3,8,Saturday,32,217.40680448227423,44.99999999999999,38342.654608692,17254.194573911398,208.04478897825283,38342.654608692
FUR0536,Wardrobe,1174.8422669218314,Fabric,Gray,1.7,92.0,2023-02-08,2023,1,2,Wednesday,6,646.1632468070073,44.99999999999999,108085.48855680849,48638.469850563815,691.0836864246068,108085.48855680849
FUR0537,Desk,2745.4610327505875,Glass,White,2.7,79.0,2023-06-19,2023,2,6,Monday,25,1372.7305163752937,50.0,216891.4215872964,108445.7107936482,1016.8374195372545,216891.4215872964
FUR0538,Sofa,2750.321529268625,Wood,Gray,4.7,94.0,2023-06-23,2023,2,6,Friday,25,1512.6768410977438,44.99999999999999,258530.22375125074,116338.60068806283,585.1747934614095,258530.22375125074
FUR0539,Sofa,2555.691849688577,Wood,Blue,3.8,59.0,2023-11-02,2023,4,11,Thursday,44,1405.6305173287174,44.99999999999999,150785.81913162605,67853.61860923171,672.5504867601519,150785.81913162605
FUR0540,Bookshelf,3308.232658974787,Fabric,Gray,2.8,62.0,2023-08-21,2023,3,8,Monday,34,1488.7046965386542,54.99999999999999,205110.4248564368,112810.73367104022,1181.5116639195667,205110.4248564368
FUR0541,Sofa,808.5744176857131,Wood,Brown,5.0,65.0,2023-12-16,2023,4,12,Saturday,50,444.7159297271422,45.0,52557.33714957135,23650.80171730711,161.7148835371426,52557.33714957135
FUR0542,Bed,1184.3202728546871,Plastic,Black,3.8,36.0,2023-01-25,2023,1,1,Wednesday,4,710.5921637128123,40.0,42635.52982276874,17054.211929107492,311.66322969860187,42635.52982276874
FUR0543,Bed,1122.0701062647297,Plastic,Brown,3.0,97.0,2023-11-11,2023,4,11,Saturday,45,673.2420637588378,40.0,108840.80030767879,43536.32012307151,374.0233687549099,108840.80030767879
FUR0544,Bookshelf,537.735738977163,Plastic,Gray,3.3,53.0,2023-07-22,2023,3,7,Saturday,29,241.98108253972336,54.99999999999999,28499.994165789638,15674.9967911843,162.95022393247365,28499.994165789638
FUR0545,Sofa,583.4416756073904,Glass,Beige,1.3,48.0,2023-10-12,2023,4,10,Thursday,41,320.8929215840647,45.0,28005.20042915474,12602.340193119631,448.80128892876183,28005.20042915474
FUR0546,Desk,714.1477243334946,Wood,Brown,2.5,94.0,2023-07-05,2023,3,7,Wednesday,27,357.0738621667473,50.0,67129.8860873485,33564.94304367425,285.6590897333978,67129.8860873485
FUR0547,Chair,1219.0688493037865,Wood,Black,3.2,53.0,2023-07-10,2023,3,7,Monday,28,609.5344246518932,50.0,64610.64901310068,32305.32450655034,380.95901540743324,64610.64901310068
FUR0548,Desk,841.8509906728736,Wood,Beige,1.1,94.0,2023-03-21,2023,1,3,Tuesday,12,420.9254953364368,50.0,79133.99312325013,39566.99656162506,765.319082429885,79133.99312325013
FUR0549,Dining Set,3281.793866253656,Wood,Gray,4.3,92.0,2023-04-20,2023,2,4,Thursday,16,1804.986626439511,44.99999999999999,301925.03569533635,135866.26606290133,763.2078758729432,301925.03569533635
FUR0550,Table,2220.905265557303,Glass,White,1.7,69.0,2023-08-12,2023,3,8,Saturday,32,1221.4978960565168,45.0,153242.4633234539,68959.10849555426,1306.4148620925314,153242.4633234539
FUR0551,Chair,617.9796455923652,Fabric,Gray,1.2,88.0,2023-02-08,2023,1,2,Wednesday,6,308.9898227961826,50.0,54382.208812128134,27191.104406064067,514.9830379936377,54382.208812128134
FUR0552,Chair,173.13009231476917,Plastic,Brown,1.1,98.0,2023-06-27,2023,2,6,Tuesday,26,86.56504615738459,50.0,16966.749046847377,8483.374523423689,157.3909930134265,16966.749046847377
FUR0553,Chair,1750.6215557079845,Metal,Beige,4.1,86.0,2023-05-14,2023,2,5,Sunday,19,875.3107778539922,50.0,150553.45379088668,75276.72689544334,426.98086724584994,150553.45379088668
FUR0554,Table,420.25393552222096,Wood,Brown,2.7,97.0,2023-09-11,2023,3,9,Monday,37,231.13966453722153,44.99999999999999,40764.63174565543,18344.084285544945,155.6496057489707,40764.63174565543
FUR0555,Chair,952.5715593467936,Fabric,Black,1.2,48.0,2023-01-14,2023,1,1,Saturday,2,476.2857796733968,50.0,45723.434848646095,22861.717424323047,793.8096327889947,45723.434848646095
FUR0556,Sofa,443.42621393579617,Glass,Gray,2.1,51.5,2023-07-05,2023,3,7,Wednesday,27,243.8844176646879,44.99999999999999,22836.450017693503,10276.402507962075,211.15533996942673,22836.450017693503
FUR0557,Chair,1527.301513607109,Plastic,Brown,3.3,49.0,2023-10-06,2023,4,10,Friday,40,763.6507568035545,50.0,74837.77416674834,37418.88708337417,462.81864048700277,74837.77416674834
FUR0558,Bookshelf,1285.250755698023,Plastic,Gray,1.4,59.0,2023-12-02,2023,4,12,Saturday,48,578.3628400641104,55.00000000000001,75829.79458618336,41706.38702240085,918.0362540700165,75829.79458618336
FUR0559,Chair,360.7789686684815,Metal,Black,1.4,77.0,2023-08-16,2023,3,8,Wednesday,33,180.38948433424076,50.0,27779.980587473077,13889.990293736539,257.6992633346297,27779.980587473077
FUR0560,Bookshelf,2370.068054306013,Fabric,Black,4.1,41.0,2023-05-25,2023,2,5,Thursday,21,1066.530624437706,54.99999999999999,97172.79022654654,53445.03462460059,578.0653790990276,97172.79022654654
FUR0561,Bookshelf,626.325125924575,Metal,Beige,1.3,77.0,2023-09-12,2023,3,9,Tuesday,37,281.84630666605875,55.00000000000001,48227.03469619228,26524.86908290575,481.78855840351923,48227.03469619228
FUR0562,Sofa,267.8568704447878,Glass,Brown,1.1,80.0,2023-12-02,2023,4,12,Saturday,48,147.32127874463328,45.0,21428.549635583022,9642.84733601236,243.50624585889796,21428.549635583022
FUR0563,Desk,1060.8880357883295,Wood,White,4.3,7.0,2023-11-24,2023,4,11,Friday,47,530.4440178941647,50.0,7426.216250518306,3713.108125259153,246.71814785775106,7426.216250518306
FUR0564,Sofa,1947.1369857249765,Wood,Gray,4.5,51.5,2023-10-20,2023,4,10,Friday,42,1070.9253421487372,44.99999999999999,100277.55476483628,45124.89964417632,432.6971079388837,100277.55476483628
FUR0565,Sofa,1362.2506959568168,Metal,Brown,1.8,3.0,2023-08-11,2023,3,8,Friday,32,749.2378827762493,44.99999999999999,4086.7520878704504,1839.0384395417025,756.8059421982315,4086.7520878704504
FUR0566,Sofa,400.68033751555583,Wood,Black,1.3,51.5,2023-12-16,2023,4,12,Saturday,50,220.37418563355573,44.99999999999999,20635.037382051127,9285.766821923005,308.21564424273527,20635.037382051127
FUR0567,Table,2068.3346583269317,Glass,Black,1.8,86.0,2023-05-02,2023,2,5,Tuesday,18,1137.5840620798126,44.99999999999999,177876.78061611613,80044.55127725225,1149.0748101816287,177876.78061611613
FUR0568,Bed,2390.240366310981,Wood,Black,4.6,5.0,2023-06-12,2023,2,6,Monday,24,1434.1442197865883,40.00000000000001,11951.201831554903,4780.4807326219625,519.6174709371697,11951.201831554903
FUR0569,Bed,306.7686545815176,Fabric,Beige,4.9,60.0,2023-01-17,2023,1,1,Tuesday,3,184.06119274891054,40.0,18406.119274891054,7362.447709956422,62.60584787377909,18406.119274891054
FUR0570,Chair,3603.925244221397,Plastic,Brown,1.7,8.0,2023-12-12,2023,4,12,Tuesday,50,1801.9626221106985,50.0,28831.401953771176,14415.700976885588,2119.9560260125863,28831.401953771176
FUR0571,Sofa,1275.1381528202237,Glass,Gray,2.0,71.0,2023-11-04,2023,4,11,Saturday,44,701.3259840511231,44.99999999999999,90534.80885023589,40740.663982606144,637.5690764101118,90534.80885023589
FUR0572,Bookshelf,3635.8532363594218,Metal,Gray,2.5,97.0,2023-08-07,2023,3,8,Monday,32,1636.1339563617398,55.00000000000001,352677.7639268639,193972.77015977516,1454.3412945437688,352677.7639268639
FUR0573,Bed,662.9373792403431,Metal,White,2.5,48.0,2023-08-05,2023,3,8,Saturday,31,397.7624275442059,40.0,31820.994203536473,12728.39768141459,265.17495169613727,31820.994203536473
FUR0574,Bookshelf,366.9347147804311,Metal,Beige,2.8499999999999996,72.0,2023-06-17,2023,2,6,Saturday,24,165.120621651194,54.99999999999999,26419.299464191037,14530.61470530507,128.74902272997582,26419.299464191037
FUR0575,Chair,295.8985809035987,Wood,Black,1.7,24.0,2023-09-26,2023,3,9,Tuesday,39,147.94929045179936,50.0,7101.565941686369,3550.7829708431846,174.05798876682277,7101.565941686369
FUR0576,Wardrobe,396.1462189192552,Metal,Brown,4.2,9.0,2023-07-20,2023,3,7,Thursday,29,217.88042040559037,44.99999999999999,3565.315970273297,1604.3921866229834,94.32052831410837,3565.315970273297
FUR0577,Chair,280.3914330865181,Wood,Beige,4.3,3.0,2023-12-19,2023,4,12,Tuesday,51,140.19571654325904,50.0,841.1742992595542,420.5871496297771,65.20731002012049,841.1742992595542
FUR0578,Chair,1853.7847923623024,Glass,Blue,4.8,21.0,2023-08-18,2023,3,8,Friday,33,926.8923961811512,50.0,38929.48063960835,19464.740319804176,386.20516507547967,38929.48063960835
FUR0579,Sofa,2058.877770533219,Plastic,Black,2.8,79.0,2023-11-21,2023,4,11,Tuesday,47,1132.3827737932706,44.99999999999999,162651.3438721243,73193.10474245592,735.3134894761497,162651.3438721243
FUR0580,Table,2684.0709501798515,Glass,White,4.0,22.0,2023-11-17,2023,4,11,Friday,46,1476.2390225989184,44.99999999999999,59049.560903956735,26572.302406780527,671.0177375449629,59049.560903956735
FUR0581,Dining Set,490.68378444738494,Wood,Brown,1.2,78.0,2023-09-11,2023,3,9,Monday,37,269.87608144606173,44.99999999999999,38273.33518689602,17223.00083410321,408.9031537061541,38273.33518689602
FUR0582,Chair,358.5670135173175,Plastic,Brown,2.6,10.0,2023-12-22,2023,4,12,Friday,51,179.28350675865875,50.0,3585.670135173175,1792.8350675865875,137.91038981435287,3585.670135173175
FUR0583,Wardrobe,217.7283334986264,Wood,Gray,3.3,23.0,2023-08-04,2023,3,8,Friday,31,119.75058342424452,44.99999999999999,5007.751670468408,2253.488251710783,65.97828287837164,5007.751670468408
FUR0584,Sofa,1359.671962249006,Plastic,Gray,1.9,43.0,2023-10-21,2023,4,10,Saturday,42,747.8195792369534,44.99999999999999,58465.894376707256,26309.65246951826,715.616822236319,58465.894376707256
FUR0585,Chair,2667.297875913923,Metal,Black,4.5,82.0,2023-11-02,2023,4,11,Thursday,44,1333.6489379569614,50.0,218718.42582494166,109359.21291247083,592.732861314205,218718.42582494166
FUR0586,Table,1063.0423994597154,Metal,Brown,3.2,26.0,2023-05-28,2023,2,5,Sunday,21,584.6733197028435,44.99999999999999,27639.1023859526,12437.59607367867,332.20074983116103,27639.1023859526
FUR0587,Table,2959.0687146280084,Metal,Gray,1.9,69.0,2023-06-28,2023,2,6,Wednesday,26,1627.4877930454047,44.99999999999999,204175.74130933257,91879.08358919965,1557.4045866463202,204175.74130933257
FUR0588,Chair,672.4620175350063,Metal,White,1.9,20.0,2023-06-26,2023,2,6,Monday,26,336.23100876750317,50.0,13449.240350700127,6724.620175350064,353.92737765000334,13449.240350700127
FUR0589,Desk,741.7539168702051,Metal,Black,4.3,7.0,2023-05-10,2023,2,5,Wednesday,19,370.87695843510255,50.0,5192.277418091436,2596.138709045718,172.5009109000477,5192.277418091436
FUR0590,Bookshelf,2735.3261953791884,Metal,Black,1.4,91.0,2023-06-28,2023,2,6,Wednesday,26,1230.8967879206348,55.00000000000001,248914.68377950616,136903.0760787284,1953.804425270849,248914.68377950616
FUR0591,Dining Set,1064.707691687379,Wood,Blue,2.4,88.0,2023-08-26,2023,3,8,Saturday,34,585.5892304280586,44.99999999999999,93694.27686848937,42162.42459082021,443.6282048697413,93694.27686848937
FUR0592,Wardrobe,1295.0313161596569,Plastic,Gray,3.3,71.0,2023-06-25,2023,2,6,Sunday,25,712.2672238878114,44.99999999999999,91947.22344733564,41376.250551301026,392.433732169593,91947.22344733564
FUR0593,Bookshelf,1272.5621578083292,Fabric,White,3.1,12.0,2023-12-19,2023,4,12,Tuesday,51,572.6529710137481,55.00000000000001,15270.74589369995,8398.910241534973,410.5039218736546,15270.74589369995
FUR0594,Sofa,182.66986565210703,Glass,Black,2.9,20.0,2023-06-28,2023,2,6,Wednesday,26,100.46842610865887,44.99999999999999,3653.397313042141,1644.0287908689631,62.98960884555415,3653.397313042141
FUR0595,Wardrobe,532.8816699677564,Metal,Brown,4.6,93.0,2023-07-03,2023,3,7,Monday,27,293.084918482266,44.99999999999999,49557.99530700134,22301.0978881506,115.84384129733834,49557.99530700134
FUR0596,Wardrobe,3521.1980019516363,Metal,Brown,3.3,64.0,2023-05-02,2023,2,5,Tuesday,18,1936.6589010734,44.99999999999999,225356.67212490473,101410.50245620712,1067.029697561102,225356.67212490473
FUR0597,Dining Set,450.682987485221,Fabric,Black,2.5,5.0,2023-01-09,2023,1,1,Monday,2,247.87564311687157,44.99999999999999,2253.414937426105,1014.0367218417473,180.2731949940884,2253.414937426105
FUR0598,Chair,2598.837461966169,Glass,Brown,3.2,73.0,2023-12-03,2023,4,12,Sunday,48,1299.4187309830845,50.0,189715.13472353033,94857.56736176516,812.1367068644278,189715.13472353033
FUR0599,Bookshelf,966.1884883800824,Fabric,Brown,2.6,6.0,2023-11-07,2023,4,11,Tuesday,45,434.78481977103706,55.00000000000001,5797.130930280495,3188.422011654272,371.61095706926244,5797.130930280495
FUR0600,Chair,312.5178345645836,Metal,Black,3.3,44.0,2023-02-07,2023,1,2,Tuesday,6,156.2589172822918,50.0,13750.784720841679,6875.392360420839,94.70237411047988,13750.784720841679
FUR0601,Bookshelf,1500.0681096917897,Plastic,Blue,2.2,53.0,2023-12-06,2023,4,12,Wednesday,49,675.0306493613053,55.00000000000001,79503.60981366485,43726.98539751567,681.8491407689953,79503.60981366485
FUR0602,Wardrobe,901.5137959387828,Fabric,Gray,3.3,52.0,2023-06-03,2023,2,6,Saturday,22,495.83258776633056,44.99999999999999,46878.7173888167,21095.422824967514,273.18599876932814,46878.7173888167
FUR0603,Wardrobe,677.3853777734195,Plastic,Brown,2.6,60.0,2023-03-27,2023,1,3,Monday,13,372.56195777538073,44.99999999999999,40643.122666405165,18289.405199882323,260.5328376051613,40643.122666405165
FUR0604,Desk,175.1591276067005,Metal,Black,3.2,7.0,2023-10-10,2023,4,10,Tuesday,41,87.57956380335025,50.0,1226.1138932469034,613.0569466234517,54.73722737709391,1226.1138932469034
FUR0605,Sofa,461.0168221945379,Plastic,Beige,4.9,51.5,2023-03-26,2023,1,3,Sunday,12,253.55925220699586,44.99999999999999,23742.3663430187,10684.064854358414,94.08506575398732,23742.3663430187
FUR0606,Wardrobe,786.5931052812277,Plastic,Gray,2.3,21.0,2023-09-06,2023,3,9,Wednesday,36,432.6262079046753,44.99999999999999,16518.455210905784,7433.304844907601,341.997002296186,16518.455210905784
FUR0607,Sofa,925.4377136435568,Metal,Gray,2.3,4.0,2023-06-15,2023,2,6,Thursday,24,508.99074250395626,44.99999999999999,3701.750854574227,1665.787884558402,402.3642233232856,3701.750854574227
FUR0608,Wardrobe,424.1124623494155,Glass,White,3.2,99.0,2023-02-10,2023,1,2,Friday,6,233.26185429217855,44.99999999999999,41987.13377259214,18894.21019766646,132.53514448419233,41987.13377259214
FUR0609,Desk,50.14814197865905,Glass,Blue,1.5,23.0,2023-11-20,2023,4,11,Monday,47,25.074070989329524,50.0,1153.4072655091582,576.7036327545791,33.43209465243937,1153.4072655091582
FUR0610,Wardrobe,1765.1599853635878,Metal,Black,5.0,43.0,2023-09-24,2023,3,9,Sunday,38,970.8379919499733,44.99999999999999,75901.87937063427,34155.84571678542,353.03199707271756,75901.87937063427
FUR0611,Dining Set,1451.08234482781,Glass,Brown,2.9,14.0,2023-05-20,2023,2,5,Saturday,20,798.0952896552956,44.99999999999999,20315.15282758934,9141.818772415201,500.37322235441724,20315.15282758934
FUR0612,Sofa,2479.0112633905896,Fabric,Blue,1.3,35.0,2023-02-28,2023,1,2,Tuesday,9,1363.4561948648245,44.99999999999999,86765.39421867064,39044.42739840178,1906.9317410696842,86765.39421867064
FUR0613,Wardrobe,484.9803625846007,Glass,Gray,1.8,66.0,2023-02-04,2023,1,2,Saturday,5,266.73919942153043,44.99999999999999,32008.703930583644,14403.916768762638,269.4335347692226,32008.703930583644
FUR0614,Desk,2133.2130598381464,Glass,Beige,3.6,5.0,2023-02-16,2023,1,2,Thursday,7,1066.6065299190732,50.0,10666.065299190732,5333.032649595366,592.559183288374,10666.065299190732
FUR0615,Wardrobe,569.4952297532891,Glass,Black,4.0,21.0,2023-04-05,2023,2,4,Wednesday,14,313.222376364309,44.99999999999999,11959.399824819071,5381.729921168581,142.37380743832227,11959.399824819071
FUR0616,Chair,1321.3357290935971,Glass,White,2.0,31.0,2023-05-04,2023,2,5,Thursday,18,660.6678645467986,50.0,40961.40760190151,20480.703800950756,660.6678645467986,40961.40760190151
FUR0617,Desk,763.4714937493438,Fabric,White,4.9,53.0,2023-07-27,2023,3,7,Thursday,30,381.7357468746719,50.0,40463.98916871523,20231.994584357613,155.8105089284375,40463.98916871523
FUR0618,Table,633.012061592239,Glass,Gray,4.9,20.0,2023-03-23,2023,1,3,Thursday,12,348.1566338757315,44.99999999999999,12660.241231844779,5697.108554330151,129.18613501882427,12660.241231844779
FUR0619,Dining Set,2067.0295391041054,Metal,Gray,2.6,66.0,2023-06-05,2023,2,6,Monday,23,1136.866246507258,45.0,136423.94958087095,61390.77731139193,795.0113611938867,136423.94958087095
FUR0620,Bed,1076.320160069245,Metal,Gray,1.7,3.0,2023-07-12,2023,3,7,Wednesday,28,645.792096041547,40.0,3228.960480207735,1291.5841920830942,633.1295059230854,3228.960480207735
FUR0621,Sofa,1552.0044858145825,Metal,Brown,3.4,63.0,2023-03-21,2023,1,3,Tuesday,12,853.6024671980205,44.99999999999999,97776.2826063187,43999.327172843405,456.4719075925243,97776.2826063187
FUR0622,Wardrobe,941.4540706086848,Fabric,Blue,3.6,26.0,2023-07-11,2023,3,7,Tuesday,28,517.7997388347767,44.99999999999999,24477.805835825806,11015.01262612161,261.5150196135235,24477.805835825806
FUR0623,Wardrobe,3479.5952114527777,Fabric,Beige,3.4,55.0,2023-02-11,2023,1,2,Saturday,6,1913.7773662990278,44.99999999999999,191377.73662990276,86119.98148345624,1023.4103563096405,191377.73662990276
FUR0624,Desk,790.0566386263129,Plastic,Brown,3.2,87.0,2023-04-09,2023,2,4,Sunday,14,395.02831931315643,50.0,68734.92756048922,34367.46378024461,246.89269957072275,68734.92756048922
FUR0625,Bed,762.157417282013,Plastic,Gray,2.3,82.0,2023-12-16,2023,4,12,Saturday,50,457.29445036920777,40.0,62496.90821712506,24998.763286850026,331.37279012261433,62496.90821712506
FUR0626,Bookshelf,467.2521828276657,Fabric,Black,2.3,63.0,2023-10-16,2023,4,10,Monday,42,210.26348227244958,55.00000000000001,29436.88751814294,16190.288134978618,203.15312296855032,29436.88751814294
FUR0627,Bookshelf,1547.1075684391808,Plastic,Brown,1.5,56.0,2023-05-12,2023,2,5,Friday,19,696.1984057976314,54.99999999999999,86638.02383259413,47650.91310792677,1031.4050456261205,86638.02383259413
FUR0628,Desk,2198.30639226961,Plastic,Brown,3.2,55.0,2023-12-11,2023,4,12,Monday,50,1099.153196134805,50.0,120906.85157482856,60453.42578741428,686.9707475842531,120906.85157482856
FUR0629,Dining Set,1028.5052791908251,Plastic,Gray,1.6,44.0,2023-03-15,2023,1,3,Wednesday,11,565.6779035549539,44.99999999999999,45254.232284396305,20364.404527978335,642.8157994942657,45254.232284396305
FUR0630,Bookshelf,959.6517250416262,Fabric,Gray,1.2,32.0,2023-09-14,2023,3,9,Thursday,37,431.84327626873176,55.00000000000001,30708.855201332037,16889.87036073262,799.7097708680218,30708.855201332037
